# non-barotropic ceiling scan; floor=0.0203, barotropic ceiling=0.018, B_c=4.4140e+13
k0,alpha,rho_c,status,M_msun,M0_msun,mu_mean,mu_lo,mu_hi,over_floor,ledoux,mu_p01,mu_p99,f_bad,E_pol_over_W,E_mag_over_W,VE,tor_w,E_tor_over_W,bt_bp,f_core,rot_w,a_rot,T_over_W,shed,strict,beats_ceiling,B_over_Bc
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.04,2.0,,,,,
1e-12,0.7,1000000000.0,gate,1.9986087461657969,1.3463785171468987,1.7102698226442203,1.4373127995181532,1.8923721489997063,13.107122879927273,0.011530435449206846,1.5157527332940013,1.8948443944386106,0.9965583687890434,0.009956977870033853,0.014955577128515033,0.00026106156883427584,0.005,0.0049985992584811794,0.385554432160168,0.07752845265745378,0.06,0.5,0.05998319110177415,0.07124724179111298,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.06,1.0,,,,,
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.06,2.0,,,,,
1e-12,0.7,1000000000.0,gate,2.398051579916209,1.3463785171468987,1.5765558635200456,1.2928018099137806,1.8155393229280556,16.333462708482504,0.07950612642745396,1.3426612035113614,1.8200792532523322,0.9999494786930743,0.007468052972996815,0.012466103621018132,0.0002205560168403772,0.005,0.004998050648021317,0.4060497156583662,0.07218448147666762,0.08,0.5,0.07996881036834104,0.06984423899288218,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.08,1.0,,,,,
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.08,2.0,,,,,
1e-12,0.7,1000000000.0,gate,1.280843471707998,1.3463785171468987,2.122363959545465,2.059183524333808,2.5507803458521336,11.41019761672136,1.2819941815370377,1.9844240480517128,3.182909760574927,0.10038996163973721,0.01979316087733379,0.029792575730510768,0.0004918342556031668,0.01,0.009999414853176979,0.5266324803075074,0.07884284871434023,0.0,0.5,0.0,0.0,False,True,0.5548529983234264
1e-12,0.7,1000000000.0,gate,1.4556992425569633,1.3463785171468987,2.005140301378789,1.8842340203549326,2.062988482245601,4.391532358472223,0.7195913918639322,1.8691016391586452,2.4828172848148236,0.0984899700325623,0.01627543603976305,0.026274356401731463,0.0004031682595735462,0.01,0.009998920361968408,0.5228684969694705,0.08017376630449435,0.02,0.5,0.019997840723936816,0.03579510417864769,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,gate,1.4267609412812319,1.3463785171468987,2.0434084534107915,2.0124451562523524,2.1248888719275993,2.7107156599560174,0.0,1.8973725560531154,2.476513280581262,0.09675417517324425,0.01692854528713861,0.02692758685914519,0.0004218625198228341,0.01,0.009999041572006583,0.4919793906291174,0.07904833589075029,0.02,1.0,0.01999808314401317,0.12229611219637328,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,gate,1.4408891321054753,1.3463785171468987,2.258029117519946,1.2777876572777291,4.464368657737238,69.51833893647135,1.8095583318263324,1.876599894535591,2.8118755757547187,0.10451950193567648,0.017051048885597622,0.027065991625735045,0.007483221318332019,0.01,0.010014942740137424,0.3491764801777841,0.07428525878065173,0.02,2.0,0.02002988548027485,0.4828746235056637,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,gate,1.675944041232533,1.3463785171468987,1.8696932858975615,1.6314172998967478,1.970798503383254,8.94172643830672,0.0,1.7181750936226023,2.141465647713967,0.26462933576603115,0.013116593716160646,0.023114886038039975,0.00032658721576856256,0.01,0.009998292321879331,0.5239168905068886,0.07964733676250686,0.04,0.5,0.039993169287517324,0.06014277948622589,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,gate,1.5956698749766105,1.3463785171468987,2.0111840431420958,1.951137478690514,2.8510359228787587,22.041728488882278,1.038710242920534,1.806656767511667,2.1692576817799867,0.09402419529345883,0.014431833789737414,0.02443044852359486,0.00030215096635271226,0.01,0.009998614733857443,0.4409982508642121,0.07762172255242868,0.04,1.0,0.03999445893542978,0.2317757424060701,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.04,2.0,,,,,
1e-12,0.7,1000000000.0,gate,1.9617124970245254,1.3463785171468987,1.7368411119282914,1.4821827853108,1.9039198929746257,11.961501161985002,0.014053895937325405,1.5401214899774576,1.9443182170183468,0.8532411548049574,0.010287707588114706,0.02028519768671506,0.00026434152818478223,0.01,0.009997490098600353,0.5364280710345072,0.0767061456290412,0.06,0.5,0.05998494059160212,0.07203387692832297,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.06,1.0,,,,,
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.06,2.0,,,,,
1e-12,0.7,1000000000.0,gate,2.3469117841965828,1.3463785171468987,1.607450901114225,1.345589371782407,1.829215156090109,14.820938073411323,0.2281238174441254,1.3717913640764257,1.8342484718118408,0.9999269208732431,0.007768350404070608,0.017764849422881694,0.00020998988364735152,0.01,0.009996499018811087,0.5630437469574933,0.06960145668856406,0.08,0.5,0.07997199215048867,0.07049817348707324,False,False,0.5548529983234264
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.08,1.0,,,,,
1e-12,0.7,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.08,2.0,,,,,
1e-12,0.7,3000000000.0,gate,1.2621738725716622,1.386779267460252,2.0964127316845023,2.0443874228435797,2.2022398753676806,3.7091851072248105,1.0,2.0451734789802334,2.125219276944841,0.0006752669783868706,0.010592494699483283,0.010592494699483283,0.000647955259392232,0.0,0.0,0.0,0.03853754283079065,0.0,0.5,0.0,0.0,True,False,0.8117921831436476
1e-12,0.7,3000000000.0,ok,1.44429333747173,1.386779267460252,1.990237928770248,1.8733958669338249,2.0752158354814867,4.995317508569944,0.17759010359629435,1.9081438355426132,2.067545416322488,0.007251177949682137,0.008644934907286683,0.008644934907286683,0.000526391090885135,0.0,0.0,0.0,0.038452256438268925,0.02,0.5,0.01999762602096071,0.039474923970049626,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,ok,1.414737076180421,1.386779267460252,2.019418395634736,1.9460316518774519,2.094157010889621,3.613325366678985,0.27890760234764983,1.9431108655121394,2.084156237770034,0.0013514164107246301,0.009000359939185743,0.009000359939185743,0.0005471585127063703,0.0,0.0,0.0,0.03814822213835916,0.02,1.0,0.019997929380434324,0.14216033016361676,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.02,2.0,,,,,
1e-12,0.7,3000000000.0,gate,1.6734288310274823,1.386779267460252,1.857540066029795,1.6404327205108673,2.008109595886041,9.7506167860178,0.0,1.7275598739787612,2.0064292170471822,0.2827461298547902,0.006918035433575123,0.006918035433575123,0.000425422540854827,0.0,0.0,0.0,0.03787798590924105,0.04,0.5,0.03999203980062693,0.06468710035914835,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.589524258254532,1.386779267460252,1.9181544441407279,1.7516988178159214,2.055878589266926,7.811792861832466,0.0,1.8140445826701488,2.0488443148298767,0.07836030651713674,0.00765753358790365,0.00765753358790365,0.00045684231472737177,0.0,0.0,0.0,0.037376850780735035,0.04,1.0,0.03999363583223876,0.09587696191624953,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.04,2.0,,,,,
1e-12,0.7,3000000000.0,gate,1.9706713944629386,1.386779267460252,1.7227976725708583,1.4511026785282934,1.9385465936871928,13.937803554863653,0.007327341618146394,1.534699395646517,1.9396149436586372,0.7665596375199324,0.005387090737648481,0.005387090737648481,0.0003526010705551531,0.0,0.0,0.0,0.0373852052786896,0.06,0.5,0.05998202605431371,0.07432683643719852,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.06,1.0,,,,,
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.06,2.0,,,,,
1e-12,0.7,3000000000.0,gate,2.373958955016911,1.386779267460252,1.5807760310526726,1.2691359917859872,1.859088498107055,18.38445121123136,0.022545383514863102,1.3542816830083821,1.8623317358132887,0.9999150872337415,0.004028116381901469,0.004028116381901469,0.0003177814181833793,0.0,0.0,0.0,0.035831667935140636,0.08,0.5,0.07996717413256825,0.02225098832689953,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.08,1.0,,,,,
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.08,2.0,,,,,
1e-12,0.7,3000000000.0,gate,1.2437395966768692,1.386779267460252,2.1321419655097014,2.074944958205495,2.2280066537432006,3.536342853255997,1.3047885854594783,2.0618763882191358,2.559621006650764,0.08845372617649895,0.010832292749897304,0.01583209751316136,0.0006502594472135941,0.005,0.004999804763264055,0.481133435991536,0.03834921911742549,0.0,0.5,0.0,0.0,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.4218761327759446,1.386779267460252,2.0205510855178734,1.8959839108521372,2.0846472646444645,4.599617073366879,0.1388727741852901,1.9247398003013025,2.231082164064883,0.026499704213843178,0.008862434428330805,0.013861930638466042,0.0005310749156237555,0.005,0.004999496210135237,0.47432975850010545,0.038252158602335155,0.02,0.5,0.019997984840540946,0.040113701703666245,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.3931630832067834,1.386779267460252,2.0534840589949197,1.9802555582550037,2.1020936769920464,2.9227778730531266,0.0,1.9587800623533032,2.246865720711332,0.03486811076069245,0.0092214893751883,0.014221055699255476,0.0005531037557711617,0.005,0.004999566324067178,0.4414524610531256,0.03796237771183108,0.02,1.0,0.01999826529626871,0.14549801033036652,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.4389964896771326,1.386779267460252,1170.7298890490779,2.0337674239047216,4427.59116915347,186.21524556518992,0.9999999999999998,1.9256767415403295,2.3872306050930385,0.026354444646273532,0.009033038517454963,0.014039874241785981,0.005379049316354074,0.005,0.005006835724331018,0.31187357823369755,0.013630880490443352,0.02,2.0,0.020027342897324076,0.4204859846340081,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.6451873874119831,1.386779267460252,1.8851750764440223,1.667885656011322,2.017198863229087,9.127824449091923,0.0,1.7490785341686514,2.0301868455505168,0.16266650879927552,0.007116720012822354,0.012115843388400676,0.0004313394532455323,0.005,0.004999123375578321,0.4746045262903866,0.03764484047850373,0.04,0.5,0.03999298700462657,0.0655931499031963,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.5598315884920284,1.386779267460252,2.1588259890849417,1.9619896271131159,4.672145032754234,61.841571794632166,1.0,1.86673692347762,2.1800631653774563,0.03215802968371624,0.007869954585147469,0.012869154283519523,0.00012604498255849145,0.005,0.004999199698372054,0.32309873960875063,0.03691239558465377,0.04,1.0,0.039993597586976425,0.09861698314581879,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.04,2.0,,,,,
1e-12,0.7,3000000000.0,gate,1.9335081633825733,1.386779267460252,1.7501909898209351,1.5044545001656924,1.9501261250624897,12.543926556576327,0.016163126642853343,1.5616129121775029,1.9510179846968037,0.5956775337982264,0.005568888381861315,0.010567545952823562,0.0003549647973719863,0.005,0.004998657570962247,0.484430882093617,0.03657216393865577,0.06,0.5,0.05998389085154695,0.07521834086891849,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.06,1.0,,,,,
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.06,2.0,,,,,
1e-12,0.7,3000000000.0,gate,2.315382339648233,1.386779267460252,1.7210228271942958,1.4573560611861118,3.062695712438691,45.94986757182398,1.0083222631441597,1.4388237019626562,1.876630535788179,0.999558645922503,0.004203104431023959,0.009201256891462612,0.0001458627836446552,0.005,0.004998152460438651,0.4407870252940092,0.03232799314070527,0.08,0.5,0.07997043936701842,0.02252312613762102,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.08,1.0,,,,,
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.08,2.0,,,,,
1e-12,0.7,3000000000.0,gate,1.2257920565860512,1.386779267460252,2.193936340149667,2.104079537801501,2.4121704690611563,6.917654303709154,1.3844459411899792,2.07752114042749,3.9552642123139723,0.12531071556944176,0.011072730593524018,0.02107245828378651,0.0006515699154961648,0.01,0.009999727690262496,0.6730013421396299,0.03816637991278738,0.0,0.5,0.0,0.0,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.4001213350265458,1.386779267460252,2.057094950865114,1.9157773597200825,2.1163325005622275,4.80267747686034,0.3862663932191863,1.9409437899998854,2.6817590922787486,0.09729915406184508,0.009080580701650885,0.01907974043991582,0.0005354235814603295,0.01,0.009999159738264938,0.6627026541113858,0.03805832204094576,0.02,0.5,0.019998319476529875,0.04076879153663692,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.3722488249028977,1.386779267460252,2.094210949430204,2.0147079705559956,2.144040317520455,3.042220544371314,0.684399659018293,1.9745130984089532,2.6626613145732545,0.11587422315715423,0.009442945411348066,0.019442234376700604,0.0005585466430014441,0.01,0.00999928896535254,0.6169488092593964,0.0377820627544176,0.02,1.0,0.01999857793070508,0.14895238830549964,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,3.353449508374231,1.386779267460252,114.43991548657583,1.4096350055639608,2336.525586166238,1005.1592744771078,0.005841382513382796,1.3854610762071038,3633.589074506469,0.4258208320702778,0.006896783825913373,0.0204201021970108,0.27349031095552123,0.01,0.013523318371097427,0.5870891717283817,0.02255025848611458,0.02,2.0,0.027046636742194857,0.036822014098491083,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.617933363504502,1.386779267460252,1.9153592527372514,1.6952043323589359,2.0288660241411223,8.581437929988775,0.00010517386769133284,1.768743272943897,2.2202905587629416,0.13898991542206612,0.007315994273731803,0.017314458148394506,0.00043688801965856413,0.01,0.009998463874662702,0.6619952156603863,0.03742151729439174,0.04,0.5,0.03999385549865081,0.06651875198009502,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,gate,1.5309570865235136,1.386779267460252,2.4206188837936877,2.019731999353983,8.36678874352955,129.1665102239204,1.0,1.8857508003838737,2.5807723310869015,0.06684805178816909,0.008083521039635104,0.018081892772829348,0.0004912972606182605,0.01,0.009998371733194244,0.4509186837638211,0.03645660134720921,0.04,1.0,0.03999348693277697,0.10154671769291916,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.04,2.0,,,,,
1e-12,0.7,3000000000.0,gate,1.8978969239275578,1.386779267460252,1.7799142853998084,1.5434831179747024,1.9612914305607345,11.563304168071719,0.05757255733679632,1.5881120342298762,1.9918288541470317,0.41881105347716546,0.005751385577445196,0.015748991038220056,0.0003570808047654611,0.01,0.009997605460774859,0.674141618819516,0.035809002992513966,0.06,0.5,0.05998563276464913,0.0761252769629349,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.06,1.0,,,,,
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.06,2.0,,,,,
1e-12,0.7,3000000000.0,gate,2.259880701807067,1.386779267460252,1.8895281470872831,1.5435792038566312,5.376351457615936,99.92257339725725,1.0031796045264145,1.4754986333264304,1.8908624512128172,0.9975762475386422,0.004378911826306131,0.014375555040630948,9.678778091470076e-05,0.01,0.009996643214324818,0.6107354873532304,0.028825846697725154,0.08,0.5,0.07997314571459854,0.022800340903138493,False,False,0.8117921831436476
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.08,1.0,,,,,
1e-12,0.7,3000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.08,2.0,,,,,
1e-12,0.85,1000000000.0,gate,1.417529243268584,1.3463785171468987,1.982758803157927,1.9294832784059983,2.367210862593445,10.875218482099024,1.0,1.911323365395281,1.9945015453195312,0.005370175692654583,0.016239657957323014,0.016239657957323014,0.0005086297207085542,0.0,0.0,0.0,0.06513242322827358,0.0,0.5,0.0,0.0,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.6178937639367903,1.3463785171468987,1.8815387875414469,1.798280640010909,1.941781747886246,3.757041916535784,0.7546379774131979,1.7925895149433955,1.9381494471783034,0.5342273608877052,0.013253424751542172,0.013253424751542172,0.00040912166761130297,0.0,0.0,0.0,0.06636853397916043,0.02,0.5,0.019997342339058574,0.03524931185556433,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.5839865194641143,1.3463785171468987,1.9140299207669405,1.862834449383649,1.985735662747969,3.1630889873099273,1.0,1.8217522888138151,1.9635827520451348,0.24687336200837523,0.013810352056249996,0.013810352056249996,0.0004273144885355832,0.0,0.0,0.0,0.06546084474990141,0.02,1.0,0.019997636945365254,0.11953244892496673,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.5806696848916681,1.3463785171468987,262030512862892.28,1.7868254324946908,6288732308709370.0,1182.266009852208,1.243123905258577e-16,1.7977224028850702,3.6550493391992687,0.35990184870098224,0.013976026706569167,0.013976026706569167,0.0029825210537880644,0.0,0.0,0.0,0.06446805608915478,0.02,2.0,0.01991639418739961,0.4906272389489946,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.8719935881846488,1.3463785171468987,1.7557033880457755,1.5577192034656284,1.8748543571532428,8.898098317911645,0.005597964031775959,1.6403926371305997,1.8762364977356636,0.9999340432347289,0.010582010688407736,0.010582010688407736,0.00032516798204977425,0.0,0.0,0.0,0.06624038348606891,0.04,0.5,0.03999165163697877,0.0592097590688246,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.7792247137331632,1.3463785171468987,1.8192488502654367,1.683809570193618,1.9133449449355093,6.2152911712351955,0.07806455467938404,1.724414367721127,1.9132950621867137,0.8856934105491722,0.011688786331885876,0.011688786331885876,0.0003613584729435659,0.0,0.0,0.0,0.06467915514840038,0.04,1.0,0.039993257598984124,0.22632366773556573,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.04,2.0,,,,,
1e-12,0.85,1000000000.0,gate,2.204689725319991,1.3463785171468987,1.6270878968984028,1.3739100061920437,1.8083268918255788,13.15223757962044,0.012693236996962166,1.456126880846161,1.8103726746075175,1.0,0.008200108599168204,0.008200108599168204,0.00026390555020486636,0.0,0.0,0.0,0.06449695553672528,0.06,0.5,0.05998158315117915,0.07093649039700789,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.06,1.0,,,,,
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.06,2.0,,,,,
1e-12,0.85,1000000000.0,gate,2.6589355459833706,1.3463785171468987,1.4933760311704478,1.2001966849857866,1.7317046418342614,17.532528597174796,0.021605151896255937,1.2801766377100376,1.7355668376578668,0.9999904400125009,0.006090932182948106,0.006090932182948106,0.00023399736902669581,0.0,0.0,0.0,0.06191849507717232,0.08,0.5,0.0799656304736903,0.0694759108994666,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.08,1.0,,,,,
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.0,,,,0.08,2.0,,,,,
1e-12,0.85,1000000000.0,gate,1.3971747278876328,1.3463785171468987,2.0132415540323705,1.9740578984585004,2.4063241324906834,10.576924121024948,1.0755084661594718,1.9249310007544576,2.3254812310315405,0.03514637831268878,0.016608479886605992,0.021608179323014606,0.0005093168799303252,0.005,0.0049996994364086165,0.40652282125245437,0.06479851258063225,0.0,0.5,0.0,0.0,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.5929773090329693,1.3463785171468987,1.9081898250171054,1.8247006948000295,1.9650820110973295,3.624029269797688,0.6485480244342195,1.8068903104411564,2.077271911285772,0.26003525234506797,0.013589885648900906,0.01858930847219918,0.00041258601623022295,0.005,0.004999422823298277,0.40460781872823287,0.066018872646345,0.02,0.5,0.019997691293193107,0.03577403207915124,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.5600892320376538,1.3463785171468987,1.9428686632951946,1.9127278633259595,2.020524118147012,2.7331545545678693,0.0,1.8355952509813853,2.0970718053618085,0.13063823452130868,0.014152247679403492,0.019151738135938616,0.00043139595817656874,0.005,0.004999490456535124,0.38047638326273886,0.06510630196890935,0.02,1.0,0.019997961826140494,0.1221559218840683,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.573605325665523,1.3463785171468987,23.242734966370584,1.469842497908704,411.01007709505166,867.9871719981581,0.04240307495537528,1.8408997925259718,2.1798993703547644,0.08221271494796432,0.014577120866096157,0.019575781062476216,0.0037924144923740144,0.005,0.0049986601963800574,0.26655237311545327,0.06089398862747849,0.02,2.0,0.01999464078552023,0.3823436921701915,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.8403924107478882,1.3463785171468987,1.7815181494723227,1.5826714889018962,1.8863557223987806,8.397228208090738,0.0,1.6585695508328897,1.907043417913974,0.9783640053419836,0.010889894737105376,0.015888968634986445,0.00033047589886157496,0.005,0.004999073897881069,0.40657713898350234,0.0657560679477714,0.04,0.5,0.03999259118304855,0.059979959515145086,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.7497927629092178,1.3463785171468987,1.8786780647660308,1.8165420964108585,2.182160741007199,9.586938287914437,1.066941458393051,1.744930481941185,1.9528930781074791,0.5360488150902646,0.012014451205598983,0.017013707185250283,0.0003444243072685427,0.005,0.0049992559796512995,0.34176566304905914,0.06419047064616326,0.04,1.0,0.0399940478372104,0.2307246299171191,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.04,2.0,,,,,
1e-12,0.85,1000000000.0,gate,2.1628438354061963,1.3463785171468987,1.652105670503489,1.422135023044768,1.81971264121731,11.854631754581591,0.011674385876193802,1.4806879584920756,1.8219329292214497,1.0,0.008481279235092308,0.013479905133376472,0.00026677284606449264,0.005,0.004998625898284164,0.4177533556961473,0.06373701885961205,0.06,0.5,0.05998351077940996,0.07173001706253836,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.06,1.0,,,,,
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.06,2.0,,,,,
1e-12,0.85,1000000000.0,gate,2.600357367635562,1.3463785171468987,1.5226838965388854,1.270850364335026,1.745283388811898,15.348612409130295,0.10881982367771789,1.3120213034471067,1.7491974335801816,0.9999901710470873,0.006345148688027347,0.011343218457523877,0.00022557936350195646,0.005,0.00499806976949653,0.44051716401214336,0.05924657211394065,0.08,0.5,0.07996911631194446,0.07013280465315905,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.08,1.0,,,,,
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.005,,,,0.08,2.0,,,,,
1e-12,0.85,1000000000.0,gate,1.3773845360490073,1.3463785171468987,2.054263956312623,1.990997010758505,2.3930675025994264,9.641617918008839,1.3856617324694918,1.9393623571514764,3.2675781936481667,0.07797116830098005,0.016978270594775476,0.026977792464130134,0.0005088180756079589,0.01,0.00999952186935466,0.5737083790411509,0.06539297092298375,0.0,0.5,0.0,0.0,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.568798341357615,1.3463785171468987,1.9391625259338692,1.8462817538117002,1.9953997182201109,3.788085028559659,0.8499971863229717,1.8209602897345658,2.425795241342731,0.23680122342960994,0.01392747471363472,0.02392648246032799,0.0004156558006364223,0.01,0.00999900774669327,0.5652290846374615,0.06564869728427651,0.02,0.5,0.01999801549338654,0.0363112275971269,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.5369146082573388,1.3463785171468987,1.9764157541633367,1.940915266277643,2.0562105632743086,2.873672337745668,0.0,1.8491575582906992,2.4256643733702865,0.14430456700511463,0.014494842426407355,0.024493974624419396,0.00043509651140446575,0.01,0.00999913219801204,0.5316819893887659,0.06476326551728528,0.02,1.0,0.019998264396024083,0.12486596398598221,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,2.2012542980978744,1.3463785171468987,2826195.0292544654,2.0683670594344594,65001470.23510089,1132.9871907951308,9.703069027761297e-06,1.822867269702262,1010.0963276036639,0.41016227408957107,0.013212471217592435,0.022232070120983854,0.0742839427779143,0.01,0.00901959890339142,0.37640691860450914,-0.0068037772707742255,0.02,2.0,0.01803919780678284,0.40214913076921155,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.809893380391312,1.3463785171468987,1.8078874033174508,1.608617305000668,1.8967962563961385,7.85226305125831,0.0038384914407833415,1.6758330998315796,2.06961912762774,0.8308448495295278,0.011198890171186006,0.02119725314066933,0.00033526891473165447,0.01,0.009998362969483324,0.5670051124200777,0.06534882709184602,0.04,0.5,0.039993451877933274,0.060765984250001445,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,gate,1.7214185744540906,1.3463785171468987,1.9495022328648162,1.8890024948958464,2.8790005456157535,25.015809708044472,1.0263253307781397,1.7603081072377793,2.099973518838789,0.3460636285623626,0.012340496109005453,0.022339188511383022,0.000314291023640802,0.01,0.009998692402377567,0.47690623814419314,0.06372508923990323,0.04,1.0,0.039994769609510275,0.23524549984176274,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.04,2.0,,,,,
1e-12,0.85,1000000000.0,gate,2.1227485453288955,1.3463785171468987,1.6780801506945535,1.4563181791860427,1.8307560903905928,10.991857148827085,0.051589825765967795,1.5037257803945154,1.870431098129682,1.0,0.008763651538772536,0.01876119498019376,0.0002695354700052765,0.01,0.009997543441421225,0.5812050915970994,0.06302589117070082,0.06,0.5,0.059985260648527355,0.07253733542574523,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.06,1.0,,,,,
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.06,2.0,,,,,
1e-12,0.85,1000000000.0,gate,2.544703903675818,1.3463785171468987,1.5535378461421467,1.3196416598969924,1.7587162319762395,13.922602090897815,0.316755933977791,1.3397429164036045,1.7621843739355554,0.9999859803884361,0.0066011029010073765,0.01659763978793234,0.00021474601040583752,0.01,0.009996536886924963,0.6108001209080225,0.05684059411444639,0.08,0.5,0.07997229509539971,0.07079979060169735,False,False,0.5548529983234264
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.08,1.0,,,,,
1e-12,0.85,1000000000.0,runaway,,,,,,,,,,,,,,0.01,,,,0.08,2.0,,,,,
1e-12,0.85,3000000000.0,gate,1.3719275555488553,1.386779267460252,2.018254575767219,1.9853572325522868,2.123194695010187,3.3643044156588577,1.0005896940903396,1.9835170470755639,2.0356706721233535,0.0002730680807363076,0.008922708949664609,0.008922708949664609,0.0006607326560999384,0.0,0.0,0.0,0.03161400751213562,0.0,0.5,0.0,0.0,False,False,0.8117921831436476
