# 1D hydrostatic white dwarf, ztwd structure, isothermal T
# rho_c=9.8839384950e+08 R=2.4562141156e+08 M_msun=1.3461439553 t_dyn=0.2879669941 T_iso=1.0000000000e+07
# r density temperature
7.6205158687e+08 1.0000000000e+04 1.0000000000e+07
7.6246619600e+08 1.0000000000e+04 1.0000000000e+07
7.6288080513e+08 1.0000000000e+04 1.0000000000e+07
7.6329541426e+08 1.0000000000e+04 1.0000000000e+07
7.6371002340e+08 1.0000000000e+04 1.0000000000e+07
7.6412463253e+08 1.0000000000e+04 1.0000000000e+07
7.6453924166e+08 1.0000000000e+04 1.0000000000e+07
7.6495385080e+08 1.0000000000e+04 1.0000000000e+07
7.6536845993e+08 1.0000000000e+04 1.0000000000e+07
7.6578306906e+08 1.0000000000e+04 1.0000000000e+07
7.6619767820e+08 1.0000000000e+04 1.0000000000e+07
7.6661228733e+08 1.0000000000e+04 1.0000000000e+07
7.6702689646e+08 1.0000000000e+04 1.0000000000e+07
7.6744150560e+08 1.0000000000e+04 1.0000000000e+07
7.6785611473e+08 1.0000000000e+04 1.0000000000e+07
7.6827072386e+08 1.0000000000e+04 1.0000000000e+07
7.6868533300e+08 1.0000000000e+04 1.0000000000e+07
7.6909994213e+08 1.0000000000e+04 1.0000000000e+07
7.6951455126e+08 1.0000000000e+04 1.0000000000e+07
7.6992916040e+08 1.0000000000e+04 1.0000000000e+07
7.7034376953e+08 1.0000000000e+04 1.0000000000e+07
7.7075837866e+08 1.0000000000e+04 1.0000000000e+07
7.7117298780e+08 1.0000000000e+04 1.0000000000e+07
7.7158759693e+08 1.0000000000e+04 1.0000000000e+07
7.7200220606e+08 1.0000000000e+04 1.0000000000e+07
7.7241681520e+08 1.0000000000e+04 1.0000000000e+07
7.7283142433e+08 1.0000000000e+04 1.0000000000e+07
7.7324603346e+08 1.0000000000e+04 1.0000000000e+07
7.7366064260e+08 1.0000000000e+04 1.0000000000e+07
7.7407525173e+08 1.0000000000e+04 1.0000000000e+07
7.7448986086e+08 1.0000000000e+04 1.0000000000e+07
7.7490446999e+08 1.0000000000e+04 1.0000000000e+07
7.7531907913e+08 1.0000000000e+04 1.0000000000e+07
7.7573368826e+08 1.0000000000e+04 1.0000000000e+07
7.7614829739e+08 1.0000000000e+04 1.0000000000e+07
7.7656290653e+08 1.0000000000e+04 1.0000000000e+07
7.7697751566e+08 1.0000000000e+04 1.0000000000e+07
7.7739212479e+08 1.0000000000e+04 1.0000000000e+07
7.7780673393e+08 1.0000000000e+04 1.0000000000e+07
7.7822134306e+08 1.0000000000e+04 1.0000000000e+07
7.7863595219e+08 1.0000000000e+04 1.0000000000e+07
7.7905056133e+08 1.0000000000e+04 1.0000000000e+07
7.7946517046e+08 1.0000000000e+04 1.0000000000e+07
7.7987977959e+08 1.0000000000e+04 1.0000000000e+07
7.8029438873e+08 1.0000000000e+04 1.0000000000e+07
7.8070899786e+08 1.0000000000e+04 1.0000000000e+07
7.8112360699e+08 1.0000000000e+04 1.0000000000e+07
7.8153821613e+08 1.0000000000e+04 1.0000000000e+07
7.8195282526e+08 1.0000000000e+04 1.0000000000e+07
7.8236743439e+08 1.0000000000e+04 1.0000000000e+07
7.8278204353e+08 1.0000000000e+04 1.0000000000e+07
7.8319665266e+08 1.0000000000e+04 1.0000000000e+07
7.8361126179e+08 1.0000000000e+04 1.0000000000e+07
7.8402587093e+08 1.0000000000e+04 1.0000000000e+07
7.8444048006e+08 1.0000000000e+04 1.0000000000e+07
7.8485508919e+08 1.0000000000e+04 1.0000000000e+07
7.8526969833e+08 1.0000000000e+04 1.0000000000e+07
7.8568430746e+08 1.0000000000e+04 1.0000000000e+07
7.8609891659e+08 1.0000000000e+04 1.0000000000e+07
7.8651352573e+08 1.0000000000e+04 1.0000000000e+07
7.8692813486e+08 1.0000000000e+04 1.0000000000e+07
7.8734274399e+08 1.0000000000e+04 1.0000000000e+07
7.8775735312e+08 1.0000000000e+04 1.0000000000e+07
7.8817196226e+08 1.0000000000e+04 1.0000000000e+07
7.8858657139e+08 1.0000000000e+04 1.0000000000e+07
7.8900118052e+08 1.0000000000e+04 1.0000000000e+07
7.8941578966e+08 1.0000000000e+04 1.0000000000e+07
7.8983039879e+08 1.0000000000e+04 1.0000000000e+07
7.9024500792e+08 1.0000000000e+04 1.0000000000e+07
7.9065961706e+08 1.0000000000e+04 1.0000000000e+07
7.9107422619e+08 1.0000000000e+04 1.0000000000e+07
7.9148883532e+08 1.0000000000e+04 1.0000000000e+07
7.9190344446e+08 1.0000000000e+04 1.0000000000e+07
7.9231805359e+08 1.0000000000e+04 1.0000000000e+07
7.9273266272e+08 1.0000000000e+04 1.0000000000e+07
7.9314727186e+08 1.0000000000e+04 1.0000000000e+07
7.9356188099e+08 1.0000000000e+04 1.0000000000e+07
7.9397649012e+08 1.0000000000e+04 1.0000000000e+07
7.9439109926e+08 1.0000000000e+04 1.0000000000e+07
7.9480570839e+08 1.0000000000e+04 1.0000000000e+07
7.9522031752e+08 1.0000000000e+04 1.0000000000e+07
7.9563492666e+08 1.0000000000e+04 1.0000000000e+07
7.9604953579e+08 1.0000000000e+04 1.0000000000e+07
7.9646414492e+08 1.0000000000e+04 1.0000000000e+07
7.9687875406e+08 1.0000000000e+04 1.0000000000e+07
7.9729336319e+08 1.0000000000e+04 1.0000000000e+07
7.9770797232e+08 1.0000000000e+04 1.0000000000e+07
7.9812258146e+08 1.0000000000e+04 1.0000000000e+07
7.9853719059e+08 1.0000000000e+04 1.0000000000e+07
7.9895179972e+08 1.0000000000e+04 1.0000000000e+07
7.9936640886e+08 1.0000000000e+04 1.0000000000e+07
7.9978101799e+08 1.0000000000e+04 1.0000000000e+07
8.0019562712e+08 1.0000000000e+04 1.0000000000e+07
8.0061023625e+08 1.0000000000e+04 1.0000000000e+07
8.0102484539e+08 1.0000000000e+04 1.0000000000e+07
8.0143945452e+08 1.0000000000e+04 1.0000000000e+07
8.0185406365e+08 1.0000000000e+04 1.0000000000e+07
8.0226867279e+08 1.0000000000e+04 1.0000000000e+07
8.0268328192e+08 1.0000000000e+04 1.0000000000e+07
8.0309789105e+08 1.0000000000e+04 1.0000000000e+07
8.0351250019e+08 1.0000000000e+04 1.0000000000e+07
8.0392710932e+08 1.0000000000e+04 1.0000000000e+07
8.0434171845e+08 1.0000000000e+04 1.0000000000e+07
8.0475632759e+08 1.0000000000e+04 1.0000000000e+07
8.0517093672e+08 1.0000000000e+04 1.0000000000e+07
8.0558554585e+08 1.0000000000e+04 1.0000000000e+07
8.0600015499e+08 1.0000000000e+04 1.0000000000e+07
8.0641476412e+08 1.0000000000e+04 1.0000000000e+07
8.0682937325e+08 1.0000000000e+04 1.0000000000e+07
8.0724398239e+08 1.0000000000e+04 1.0000000000e+07
8.0765859152e+08 1.0000000000e+04 1.0000000000e+07
8.0807320065e+08 1.0000000000e+04 1.0000000000e+07
8.0848780979e+08 1.0000000000e+04 1.0000000000e+07
8.0890241892e+08 1.0000000000e+04 1.0000000000e+07
8.0931702805e+08 1.0000000000e+04 1.0000000000e+07
8.0973163719e+08 1.0000000000e+04 1.0000000000e+07
8.1014624632e+08 1.0000000000e+04 1.0000000000e+07
8.1056085545e+08 1.0000000000e+04 1.0000000000e+07
8.1097546459e+08 1.0000000000e+04 1.0000000000e+07
8.1139007372e+08 1.0000000000e+04 1.0000000000e+07
8.1180468285e+08 1.0000000000e+04 1.0000000000e+07
8.1221929199e+08 1.0000000000e+04 1.0000000000e+07
8.1263390112e+08 1.0000000000e+04 1.0000000000e+07
8.1304851025e+08 1.0000000000e+04 1.0000000000e+07
8.1346311938e+08 1.0000000000e+04 1.0000000000e+07
8.1387772852e+08 1.0000000000e+04 1.0000000000e+07
8.1429233765e+08 1.0000000000e+04 1.0000000000e+07
8.1470694678e+08 1.0000000000e+04 1.0000000000e+07
8.1512155592e+08 1.0000000000e+04 1.0000000000e+07
8.1553616505e+08 1.0000000000e+04 1.0000000000e+07
8.1595077418e+08 1.0000000000e+04 1.0000000000e+07
8.1636538332e+08 1.0000000000e+04 1.0000000000e+07
8.1677999245e+08 1.0000000000e+04 1.0000000000e+07
8.1719460158e+08 1.0000000000e+04 1.0000000000e+07
8.1760921072e+08 1.0000000000e+04 1.0000000000e+07
8.1802381985e+08 1.0000000000e+04 1.0000000000e+07
8.1843842898e+08 1.0000000000e+04 1.0000000000e+07
8.1885303812e+08 1.0000000000e+04 1.0000000000e+07
8.1926764725e+08 1.0000000000e+04 1.0000000000e+07
8.1968225638e+08 1.0000000000e+04 1.0000000000e+07
8.2009686552e+08 1.0000000000e+04 1.0000000000e+07
8.2051147465e+08 1.0000000000e+04 1.0000000000e+07
8.2092608378e+08 1.0000000000e+04 1.0000000000e+07
8.2134069292e+08 1.0000000000e+04 1.0000000000e+07
8.2175530205e+08 1.0000000000e+04 1.0000000000e+07
8.2216991118e+08 1.0000000000e+04 1.0000000000e+07
8.2258452032e+08 1.0000000000e+04 1.0000000000e+07
8.2299912945e+08 1.0000000000e+04 1.0000000000e+07
8.2341373858e+08 1.0000000000e+04 1.0000000000e+07
8.2382834772e+08 1.0000000000e+04 1.0000000000e+07
8.2424295685e+08 1.0000000000e+04 1.0000000000e+07
8.2465756598e+08 1.0000000000e+04 1.0000000000e+07
8.2507217512e+08 1.0000000000e+04 1.0000000000e+07
8.2548678425e+08 1.0000000000e+04 1.0000000000e+07
8.2590139338e+08 1.0000000000e+04 1.0000000000e+07
8.2631600251e+08 1.0000000000e+04 1.0000000000e+07
8.2673061165e+08 1.0000000000e+04 1.0000000000e+07
8.2714522078e+08 1.0000000000e+04 1.0000000000e+07
8.2755982991e+08 1.0000000000e+04 1.0000000000e+07
8.2797443905e+08 1.0000000000e+04 1.0000000000e+07
8.2838904818e+08 1.0000000000e+04 1.0000000000e+07
8.2880365731e+08 1.0000000000e+04 1.0000000000e+07
8.2921826645e+08 1.0000000000e+04 1.0000000000e+07
8.2963287558e+08 1.0000000000e+04 1.0000000000e+07
8.3004748471e+08 1.0000000000e+04 1.0000000000e+07
8.3046209385e+08 1.0000000000e+04 1.0000000000e+07
8.3087670298e+08 1.0000000000e+04 1.0000000000e+07
8.3129131211e+08 1.0000000000e+04 1.0000000000e+07
8.3170592125e+08 1.0000000000e+04 1.0000000000e+07
8.3212053038e+08 1.0000000000e+04 1.0000000000e+07
8.3253513951e+08 1.0000000000e+04 1.0000000000e+07
8.3294974865e+08 1.0000000000e+04 1.0000000000e+07
8.3336435778e+08 1.0000000000e+04 1.0000000000e+07
8.3377896691e+08 1.0000000000e+04 1.0000000000e+07
8.3419357605e+08 1.0000000000e+04 1.0000000000e+07
8.3460818518e+08 1.0000000000e+04 1.0000000000e+07
8.3502279431e+08 1.0000000000e+04 1.0000000000e+07
8.3543740345e+08 1.0000000000e+04 1.0000000000e+07
8.3585201258e+08 1.0000000000e+04 1.0000000000e+07
8.3626662171e+08 1.0000000000e+04 1.0000000000e+07
8.3668123085e+08 1.0000000000e+04 1.0000000000e+07
8.3709583998e+08 1.0000000000e+04 1.0000000000e+07
8.3751044911e+08 1.0000000000e+04 1.0000000000e+07
8.3792505824e+08 1.0000000000e+04 1.0000000000e+07
8.3833966738e+08 1.0000000000e+04 1.0000000000e+07
8.3875427651e+08 1.0000000000e+04 1.0000000000e+07
8.3916888564e+08 1.0000000000e+04 1.0000000000e+07
8.3958349478e+08 1.0000000000e+04 1.0000000000e+07
8.3999810391e+08 1.0000000000e+04 1.0000000000e+07
8.4041271304e+08 1.0000000000e+04 1.0000000000e+07
8.4082732218e+08 1.0000000000e+04 1.0000000000e+07
8.4124193131e+08 1.0000000000e+04 1.0000000000e+07
8.4165654044e+08 1.0000000000e+04 1.0000000000e+07
8.4207114958e+08 1.0000000000e+04 1.0000000000e+07
8.4248575871e+08 1.0000000000e+04 1.0000000000e+07
8.4290036784e+08 1.0000000000e+04 1.0000000000e+07
8.4331497698e+08 1.0000000000e+04 1.0000000000e+07
8.4372958611e+08 1.0000000000e+04 1.0000000000e+07
8.4414419524e+08 1.0000000000e+04 1.0000000000e+07
8.4455880438e+08 1.0000000000e+04 1.0000000000e+07
8.4497341351e+08 1.0000000000e+04 1.0000000000e+07
8.4538802264e+08 1.0000000000e+04 1.0000000000e+07
8.4580263178e+08 1.0000000000e+04 1.0000000000e+07
8.4621724091e+08 1.0000000000e+04 1.0000000000e+07
8.4663185004e+08 1.0000000000e+04 1.0000000000e+07
8.4704645918e+08 1.0000000000e+04 1.0000000000e+07
8.4746106831e+08 1.0000000000e+04 1.0000000000e+07
8.4787567744e+08 1.0000000000e+04 1.0000000000e+07
8.4829028658e+08 1.0000000000e+04 1.0000000000e+07
8.4870489571e+08 1.0000000000e+04 1.0000000000e+07
