  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  1.126908507630296902E-02  2.677397278458276091E+33  3.235668172340995287E+38  1.113835260933434783E+38  7.836762177088132277E+38  3.656609436476026736E+54  2.259674801415526360E+54  1.396934635060618114E+54
  1.127939453645394191E-02  2.677397275580879740E+33  3.374881902211505060E+38  1.070744701842224207E+38  7.935701677327197017E+38  3.655706722824024828E+54  2.260853091248929564E+54  1.394853631575220828E+54
  1.130001345675588770E-02  2.677397267887375165E+33  3.683981927015978030E+38  1.016513780611192260E+38  8.076373354980643601E+38  3.653920017934358267E+54  2.263208246583799344E+54  1.390711771350675980E+54
  1.134125129735977927E-02  2.677397245112242674E+33  4.081952179273959430E+38  1.045864794211893139E+38  8.214527384582387940E+38  3.650396420860028995E+54  2.267894206722690011E+54  1.382502214137452978E+54
  1.139524066027568228E-02  2.677397178969692816E+33  4.030017474125721900E+38  1.240292028627387828E+38  8.234930277752612093E+38  3.645791658328645699E+54  2.273890015308899993E+54  1.371901643019852555E+54
  1.144940112353163078E-02  2.677396984053287012E+33  4.155399020617699562E+38  7.076727033009296527E+37  8.652614430060825410E+38  3.641151784387502308E+54  2.279716093110742672E+54  1.361435691276862741E+54
  1.150372690768005149E-02  2.677396442281202865E+33  4.336226577257188782E+38  8.906856804268354504E+37  8.895820381530176796E+38  3.636476802750117984E+54  2.285368327630465066E+54  1.351108475119772527E+54
  1.155821812667859674E-02  2.677395047215190031E+33  3.662596552166678134E+38  3.769741744925748439E+37  8.848002092959221795E+38  3.631757703835752684E+54  2.290844279091333928E+54  1.340913424744524924E+54
  1.161287534611315717E-02  2.677391839077580164E+33  2.528951110049832802E+38 -1.292074766385659552E+37  9.068986062446395594E+38  3.627007001709095625E+54  2.296158188650414020E+54  1.330848813058775864E+54
  1.166225337070112694E-02  2.677385893769440380E+33  7.788320813178879306E+37 -9.796451321610873664E+37  9.407175991802635884E+38  3.622655880823148936E+54  2.300759673454316528E+54  1.321896207368924965E+54
  1.171722665936093810E-02  2.677374487444853772E+33 -2.871867310988592052E+38 -2.838215662210598562E+38  9.240074870497258317E+38  3.617813500842513409E+54  2.305742254196861217E+54  1.312071246645750534E+54
  1.177236705774455799E-02  2.677354540367988097E+33 -9.357351868503230167E+38 -6.278249239000241970E+38  9.203103746212500606E+38  3.612899485309691778E+54  2.310529011123081670E+54  1.302370474186697731E+54
  1.182767560014870607E-02  2.677321540352585778E+33 -1.797983610423481860E+39 -1.123328975817784264E+39  8.630352119854540829E+38  3.607927940101933391E+54  2.315145442103615746E+54  1.292782497998412244E+54
  1.188315284125480466E-02  2.677269500168961603E+33 -3.165643287164162466E+39 -1.933124250198166867E+39  7.567219699072248183E+38  3.602862361568499319E+54  2.319553768354983171E+54  1.283308593213604110E+54
  1.193879909885596849E-02  2.677190820496955582E+33 -4.957629350062829770E+39 -3.146214120715944102E+39  6.036180110820374678E+38  3.597694615580676385E+54  2.323756725702499100E+54  1.273937889878258613E+54
  1.199461439564267033E-02  2.677076165839836236E+33 -7.278885139820331132E+39 -4.772050651704660510E+39  2.891190784681267992E+38  3.592396989684532326E+54  2.327727115038888848E+54  1.264669874645735014E+54
  1.205059852679269197E-02  2.676914640171668737E+33 -1.026832713873821177E+40 -7.049200558631619627E+39 -1.764226930027917147E+38  3.586941484508629093E+54  2.331446296377576664E+54  1.255495188131122868E+54
  1.210675132603950682E-02  2.676693904673450277E+33 -1.383208687537686287E+40 -9.933473588227111636E+39 -8.341712881687031031E+38  3.581302079566593951E+54  2.334890331929888772E+54  1.246411747636777999E+54
  1.216307279589758962E-02  2.676400282098161620E+33 -1.805991663529987849E+40 -1.359920909742533111E+40 -1.780814683236516908E+39  3.575428673300827406E+54  2.338015295570261166E+54  1.237413377730644845E+54
